t_s,alt_m_asl,lat_deg,lon_deg,acc_z_m_s2,vel_z_m_s,state_pz_m,motor_angle_deg
542.647,9.74,0.0,0.0,0.066,0.083,-0.134,0.0
543.683,9.823,0.0,0.0,0.086,0.101,-0.083,0.0
544.7,9.823,0.0,0.0,0.152,0.064,-0.147,0.0
545.71,9.823,0.0,0.0,0.238,0.098,-0.099,0.0
546.707,9.823,0.0,0.0,0.251,0.044,-0.157,0.0
547.722,9.99,0.0,0.0,0.192,0.195,-0.022,0.0
549.782,9.823,0.0,0.0,0.114,0.085,-0.105,0.0
550.802,9.823,0.0,0.0,-0.012,0.077,-0.12,0.0
551.801,9.74,0.0,0.0,0.107,0.077,-0.125,0.0
552.82,9.656,0.0,0.0,0.154,0.105,-0.12,0.0
553.839,9.823,0.0,0.0,0.034,0.079,-0.147,0.0
554.858,9.656,0.0,0.0,0.101,0.002,-0.246,0.0
555.878,9.823,0.0,0.0,0.214,0.125,-0.116,0.0
556.9,9.823,0.0,0.0,0.081,0.105,-0.126,0.0
557.917,9.74,0.0,0.0,0.032,0.029,-0.181,0.0
558.934,9.906,0.0,0.0,0.079,0.182,-0.027,0.0
559.93,9.74,0.0,0.0,0.034,0.063,-0.146,0.0
560.947,9.574,0.0,0.0,0.062,-0.009,-0.252,0.0
561.987,9.823,0.0,0.0,0.007,0.082,-0.143,0.0
563.0,9.823,0.0,0.0,0.097,0.089,-0.124,0.0
564.016,9.823,0.0,0.0,0.196,0.061,-0.161,0.0
565.012,9.74,0.0,0.0,0.019,0.069,-0.176,0.0
566.029,9.823,0.0,0.0,0.097,0.151,-0.108,0.0
567.042,9.906,0.0,0.0,0.209,0.211,-0.084,0.0
568.079,9.823,0.0,0.0,-0.008,0.062,-0.233,0.0
569.094,9.823,0.0,0.0,0.038,0.08,-0.196,0.0
570.109,9.74,0.0,0.0,0.116,-0.005,-0.323,0.0
571.105,9.656,0.0,0.0,-0.007,0.045,-0.28,0.0
572.12,9.74,0.0,0.0,0.076,0.071,-0.237,0.0
573.131,9.656,0.0,0.0,0.059,0.088,-0.239,0.0
574.147,9.656,0.0,0.0,0.084,0.023,-0.266,0.0
575.188,9.574,0.0,0.0,-0.092,-0.03,-0.312,0.0
576.204,9.656,0.0,0.0,0.144,0.058,-0.241,0.0
577.2,9.656,0.0,0.0,0.069,0.094,-0.231,0.0
578.21,9.656,0.0,0.0,0.125,0.107,-0.219,0.0
579.226,9.906,0.0,0.0,0.017,0.122,-0.198,0.0
580.245,9.74,0.0,0.0,0.004,0.075,-0.255,0.0
581.279,9.823,0.0,0.0,0.158,0.104,-0.236,0.0
582.29,9.574,0.0,0.0,0.07,0.011,-0.342,0.0
583.305,9.49,0.0,0.0,0.095,0.046,-0.297,0.0
584.315,9.656,0.0,0.0,0.037,0.052,-0.322,0.0
585.31,9.656,0.0,0.0,0.12,0.146,-0.214,0.0
586.326,9.656,0.0,0.0,-0.017,0.058,-0.278,0.0
587.341,9.574,0.0,0.0,0.139,-0.015,-0.388,0.0
588.352,9.656,0.0,0.0,0.11,0.086,-0.302,0.0
589.39,9.74,0.0,0.0,0.223,0.084,-0.322,0.0
590.407,9.323,0.0,0.0,0.038,-0.011,-0.394,0.0
591.401,9.49,0.0,0.0,0.087,0.026,-0.381,0.0
