State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (m),DPS310 - Alt AGL (m),BMI088andLIS3MDL - AccX (m/s^2),BMI088andLIS3MDL - AccY (m/s^2),BMI088andLIS3MDL - AccZ (m/s^2),BMI088andLIS3MDL - GyroX (rad/s),BMI088andLIS3MDL - GyroY (rad/s),BMI088andLIS3MDL - GyroZ (rad/s),BMI088andLIS3MDL - MagX (uT),BMI088andLIS3MDL - MagY (uT),BMI088andLIS3MDL - MagZ (uT),BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,Flight Computer Voltage - Raw Voltage (V),Flight Computer Voltage - Real Voltage (V)
25.837,0,0,0.135,-3.190,2.204,0.437,-9.149,9.265,0.466,-6.335,7.564,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1007.575,38.930,47.325,-0.166,-9.833,-0.804,-0.467,0.004,0.030,0.009,-4715.000,642.000,1799.000,0.661,0.294,-0.646,0.245,3.158,7.895
25,0.104,0.201,0.890,3.135,7.839
1653.552,6,6,1.533,4.702,-4.609,4.295,13.289,-0.925,2.803,9.410,-0.727,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.154,43.041,42.488,-4.366,-0.165,7.398,6.493,0.032,-0.004,-0.115,-151.000,-3116.000,4865.000,0.399,0.103,0.193,0.891,3.142,7.855
1653.753,6,6,1.521,4.700,-4.594,4.206,13.304,-0.964,2.596,9.452,-0.978,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.150,43.031,42.520,-4.334,-0.136,7.463,6.429,0.026,-0.134,-0.168,-163.000,-3110.000,4886.000,0.405,0.093,0.174,0.893,3.110,7.774
1653.954,6,6,1.504,4.700,-4.610,4.136,13.302,-1.028,2.652,9.374,-1.027,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.155,43.033,42.478,-4.376,-0.136,7.427,6.386,0.011,-0.017,0.030,-147.000,-3174.000,4921.000,0.407,0.090,0.177,0.892,3.158,7.895
1654.155,6,6,1.487,4.700,-4.629,4.108,13.316,-1.053,2.830,9.450,-0.858,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.157,43.036,42.468,-4.386,-0.144,7.398,6.580,0.079,0.019,0.130,15.000,-3153.000,4880.000,0.407,0.090,0.187,0.890,3.081,7.702
1654.356,6,6,1.471,4.702,-4.653,4.063,13.319,-1.079,2.708,9.396,-0.861,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.160,43.036,42.443,-4.411,-0.172,7.391,6.457,-0.062,-0.034,-0.028,-52.000,-3159.000,4903.000,0.403,0.089,0.183,0.892,3.142,7.855
1654.557,6,6,1.456,4.702,-4.671,4.039,13.317,-1.118,2.787,9.377,-0.975,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.160,43.039,42.440,-4.413,-0.151,7.449,6.414,-0.036,-0.128,0.089,-101.000,-3127.000,4809.000,0.405,0.082,0.182,0.892,3.181,7.952
1654.758,6,6,1.443,4.702,-4.660,3.997,13.308,-1.111,2.672,9.340,-0.870,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.154,43.034,42.494,-4.360,-0.101,7.341,6.421,-0.011,0.006,-0.062,-106.000,-3103.000,4822.000,0.404,0.085,0.177,0.894,3.152,7.879
1654.959,6,6,1.432,4.702,-4.659,4.001,13.308,-1.085,2.878,9.387,-0.723,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.156,43.035,42.477,-4.377,-0.108,7.398,6.493,-0.113,0.034,0.126,-121.000,-3114.000,4791.000,0.398,0.086,0.188,0.894,3.165,7.911
1655.160,6,6,1.426,4.702,-4.670,4.012,13.315,-1.097,2.903,9.415,-0.858,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.159,43.029,42.448,-4.406,-0.208,7.456,6.493,0.030,0.000,0.109,-148.000,-3106.000,4814.000,0.402,0.090,0.194,0.890,3.155,7.887
1655.361,6,6,1.424,4.703,-4.678,4.027,13.325,-1.105,2.914,9.440,-0.862,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.159,43.029,42.448,-4.406,-0.180,7.456,6.536,0.072,0.038,0.006,-125.000,-3150.000,4927.000,0.405,0.096,0.195,0.888,3.126,7.815
1655.562,6,6,1.425,4.704,-4.705,4.057,13.324,-1.145,2.992,9.381,-0.965,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.164,43.026,42.402,-4.452,-0.129,7.470,6.486,0.051,-0.098,0.062,-132.000,-3122.000,4837.000,0.408,0.090,0.194,0.888,3.155,7.887
1655.763,6,6,1.427,4.704,-4.721,4.040,13.311,-1.159,2.765,9.327,-0.901,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.164,43.039,42.408,-4.446,-0.108,7.362,6.421,0.000,-0.009,-0.121,-136.000,-3112.000,4898.000,0.405,0.092,0.184,0.891,3.135,7.839
1655.964,6,6,1.424,4.703,-4.730,3.999,13.309,-1.137,2.639,9.376,-0.743,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.164,43.030,42.407,-4.447,-0.101,7.298,6.493,-0.030,-0.032,-0.075,-10.000,-3141.000,4827.000,0.402,0.089,0.178,0.894,3.171,7.927
1656.165,6,6,1.416,4.704,-4.704,3.942,13.329,-1.148,2.541,9.484,-1.039,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.156,43.026,42.475,-4.379,-0.187,7.485,6.436,0.038,0.000,-0.060,47.000,-3154.000,4847.000,0.406,0.091,0.172,0.893,3.084,7.710
1656.366,6,6,1.404,4.705,-4.698,3.883,13.325,-1.154,2.509,9.371,-0.944,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.158,43.036,42.459,-4.395,-0.108,7.362,6.386,-0.049,-0.040,-0.051,-37.000,-3127.000,4814.000,0.404,0.086,0.168,0.895,3.132,7.831
1656.567,6,6,1.391,4.705,-4.699,3.861,13.320,-1.166,2.667,9.367,-0.950,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.159,43.038,42.450,-4.404,-0.172,7.413,6.386,-0.053,0.038,0.126,-124.000,-3127.000,4813.000,0.403,0.087,0.179,0.893,3.181,7.952
1656.768,6,6,1.380,4.704,-4.688,3.842,13.312,-1.176,2.658,9.353,-1.000,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.155,43.040,42.480,-4.374,-0.230,7.391,6.393,0.049,0.017,0.060,-112.000,-3138.000,4934.000,0.406,0.091,0.183,0.891,3.152,7.879
1656.969,6,6,1.369,4.705,-4.671,3.811,13.336,-1.163,2.579,9.510,-0.902,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.152,43.042,42.503,-4.351,-0.194,7.413,6.551,0.038,-0.049,-0.049,-141.000,-3101.000,4834.000,0.406,0.090,0.176,0.892,3.194,7.984
1657.170,6,6,1.360,4.708,-4.651,3.790,13.350,-1.154,2.611,9.466,-0.926,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.150,43.026,42.524,-4.330,-0.165,7.441,6.472,-0.002,0.083,-0.043,-121.000,-3099.000,4801.000,0.404,0.095,0.178,0.892,3.161,7.903
1657.371,6,6,1.353,4.709,-4.633,3.806,13.323,-1.147,2.783,9.260,-0.924,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.148,43.029,42.538,-4.316,-0.079,7.362,6.335,-0.017,0.062,0.019,34.000,-3209.000,4783.000,0.404,0.095,0.184,0.891,3.106,7.766
1657.572,6,6,1.351,4.708,-4.614,3.824,13.328,-1.130,2.785,9.423,-0.871,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.146,43.026,42.556,-4.298,-0.165,7.406,6.515,0.055,0.019,0.034,57.000,-3162.000,4866.000,0.405,0.095,0.188,0.890,3.177,7.944
1657.773,6,6,1.351,4.707,-4.616,3.822,13.321,-1.128,2.686,9.363,-0.856,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.150,43.026,42.524,-4.330,-0.151,7.341,6.457,0.066,0.092,-0.104,13.000,-3105.000,4796.000,0.405,0.101,0.185,0.890,3.139,7.847
1657.974,6,6,1.351,4.707,-4.631,3.837,13.330,-1.178,2.770,9.436,-1.084,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.153,43.026,42.499,-4.355,-0.180,7.506,6.443,0.070,-0.040,0.021,50.000,-3174.000,4934.000,0.409,0.096,0.185,0.888,3.152,7.879
1658.175,6,6,1.355,4.707,-4.664,3.878,13.325,-1.230,2.909,9.372,-1.064,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.158,43.019,42.457,-4.397,-0.165,7.506,6.407,-0.002,0.023,0.072,-151.000,-3128.000,4823.000,0.408,0.096,0.192,0.887,3.106,7.766
1658.376,6,6,1.363,4.707,-4.688,3.917,13.323,-1.228,2.916,9.384,-0.848,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.159,43.016,42.450,-4.404,-0.136,7.441,6.472,-0.040,0.077,-0.028,-137.000,-3109.000,4910.000,0.403,0.100,0.195,0.889,3.177,7.944
1658.577,6,6,1.373,4.706,-4.714,3.961,13.319,-1.219,2.963,9.375,-0.798,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.162,43.014,42.419,-4.435,-0.172,7.449,6.465,-0.045,0.058,0.021,28.000,-3197.000,4876.000,0.400,0.102,0.200,0.888,3.087,7.718
1658.778,6,6,1.384,4.706,-4.701,3.982,13.319,-1.212,2.866,9.392,-0.957,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.155,43.018,42.481,-4.373,-0.180,7.470,6.443,0.068,-0.036,-0.064,-16.000,-3177.000,4888.000,0.406,0.101,0.193,0.888,3.097,7.742
1658.979,6,6,1.392,4.707,-4.691,3.978,13.340,-1.191,2.759,9.496,-0.862,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.155,43.017,42.482,-4.372,-0.144,7.463,6.544,0.026,0.021,-0.124,-9.000,-3201.000,4930.000,0.404,0.101,0.186,0.890,3.103,7.758
1659.180,6,6,1.398,4.709,-4.678,4.004,13.347,-1.162,2.919,9.436,-0.817,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.154,43.024,42.493,-4.361,-0.151,7.449,6.536,0.011,0.030,0.079,16.000,-3195.000,4868.000,0.403,0.099,0.195,0.889,3.174,7.935
1659.381,6,6,1.407,4.709,-4.665,4.053,13.312,-1.120,3.051,9.220,-0.726,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.153,43.016,42.499,-4.355,-0.108,7.334,6.407,-0.040,0.060,0.060,-175.000,-3125.000,4872.000,0.400,0.100,0.204,0.888,3.097,7.742
1659.582,6,6,1.419,4.705,-4.642,4.099,13.294,-1.105,3.064,9.304,-0.872,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.150,43.004,42.525,-4.329,-0.165,7.434,6.436,0.034,-0.049,0.043,-190.000,-3148.000,4735.000,0.404,0.098,0.204,0.886,3.132,7.831
1659.783,6,6,1.431,4.700,-4.612,4.120,13.273,-1.084,2.961,9.276,-0.855,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.146,43.011,42.560,-4.294,-0.151,7.398,6.386,-0.047,-0.032,-0.045,-177.000,-3102.000,4902.000,0.402,0.097,0.198,0.889,3.097,7.742
1659.984,6,6,1.443,4.695,-4.583,4.172,13.264,-1.048,3.139,9.325,-0.761,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.143,43.015,42.582,-4.272,-0.136,7.449,6.472,-0.043,0.047,0.085,-148.000,-3124.000,4904.000,0.400,0.099,0.207,0.887,3.184,7.960
1660.185,6,6,1.455,4.692,-4.581,4.191,13.275,-1.069,2.999,9.422,-0.927,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.147,43.010,42.545,-4.309,-0.180,7.506,6.500,0.119,0.040,-0.089,-43.000,-3144.000,4898.000,0.406,0.106,0.201,0.885,3.097,7.742
1663.543,6,6,20.184,63.127,-9.866,6.192,19.115,-1.495,3.007,9.281,-1.149,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.137,43.000,42.633,-4.221,-0.194,7.456,6.393,0.141,-0.158,0.094,-8.000,-3132.000,4918.000,0.414,0.096,0.199,0.883,3.090,7.726
1663.744,6,6,1.841,5.753,-4.519,1.686,4.964,-0.158,3.108,9.359,-0.944,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.136,42.999,42.641,-4.213,-0.180,7.441,6.536,0.079,0.032,0.087,-5.000,-3118.000,4878.000,0.410,0.099,0.206,0.883,3.129,7.823
1663.945,6,6,1.058,3.276,-4.340,1.999,5.924,-0.295,3.015,9.293,-0.970,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.129,43.002,42.696,-4.157,-0.187,7.449,6.393,-0.006,0.032,-0.051,17.000,-3144.000,4883.000,0.407,0.104,0.203,0.885,3.181,7.952
1664.146,6,6,0.901,2.753,-4.298,2.462,7.297,-0.439,3.122,9.321,-0.883,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.129,42.998,42.700,-4.154,-0.151,7.463,6.457,0.013,0.026,0.032,-146.000,-3106.000,4899.000,0.405,0.104,0.207,0.884,3.142,7.855
1664.347,6,6,0.933,2.816,-4.306,2.949,8.670,-0.589,3.234,9.280,-0.920,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.131,42.998,42.683,-4.171,-0.144,7.463,6.457,0.032,-0.104,0.119,-136.000,-3132.000,4868.000,0.407,0.097,0.210,0.884,3.097,7.742
1664.548,6,6,1.045,3.115,-4.358,3.401,9.898,-0.759,3.261,9.135,-1.029,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.139,43.000,42.617,-4.237,-0.172,7.420,6.328,0.019,-0.128,0.153,-131.000,-3080.000,4903.000,0.409,0.092,0.212,0.882,3.171,7.927
1664.749,6,6,1.181,3.493,-4.390,3.734,10.955,-0.867,2.990,9.197,-0.891,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.134,43.004,42.655,-4.199,-0.122,7.291,6.414,0.094,-0.040,-0.117,26.000,-3133.000,4927.000,0.409,0.096,0.199,0.885,3.081,7.702
1664.950,6,6,1.309,3.865,-4.423,4.002,11.824,-0.957,3.039,9.350,-0.898,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.136,43.008,42.643,-4.211,-0.115,7.441,6.486,0.006,-0.030,0.009,-24.000,-3156.000,4906.000,0.407,0.095,0.198,0.887,3.087,7.718
1665.151,6,6,1.412,4.186,-4.459,4.142,12.504,-1.046,2.761,9.518,-0.984,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.138,43.002,42.624,-4.230,-0.187,7.549,6.493,-0.011,0.015,-0.164,40.000,-3111.000,4851.000,0.405,0.099,0.186,0.890,3.171,7.927
1665.352,6,6,1.480,4.438,-4.452,4.196,12.981,-1.105,2.653,9.510,-1.067,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.129,42.996,42.701,-4.153,-0.251,7.528,6.472,0.051,-0.006,-0.028,5.000,-3115.000,4868.000,0.407,0.099,0.183,0.889,3.148,7.871
1665.553,6,6,1.518,4.618,-4.469,4.224,13.279,-1.132,2.754,9.442,-0.882,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.134,42.996,42.660,-4.194,-0.201,7.456,6.472,-0.038,0.104,-0.002,-125.000,-3091.000,4868.000,0.403,0.103,0.190,0.890,3.123,7.806
1665.754,6,6,1.534,4.733,-4.501,4.233,13.448,-1.190,2.821,9.409,-1.031,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.139,43.001,42.616,-4.238,-0.093,7.528,6.393,-0.017,-0.053,-0.072,-91.000,-3104.000,4754.000,0.406,0.096,0.184,0.890,3.174,7.935
1665.955,6,6,1.540,4.800,-4.460,4.269,13.536,-1.108,3.066,9.431,-0.608,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.123,43.001,42.746,-4.108,-0.129,7.456,6.565,-0.126,0.194,0.119,-128.000,-3078.000,4870.000,0.396,0.103,0.205,0.889,3.087,7.718
1666.156,6,6,1.542,4.829,-4.451,4.297,13.513,-1.080,3.097,9.142,-0.727,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.129,43.001,42.697,-4.157,-0.151,7.298,6.357,0.017,-0.032,0.085,-137.000,-3091.000,4873.000,0.400,0.100,0.209,0.887,3.142,7.855
1666.357,6,6,1.544,4.831,-4.463,4.338,13.480,-1.078,3.204,9.238,-0.772,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.134,43.003,42.655,-4.199,-0.122,7.456,6.371,-0.068,0.083,-0.023,12.000,-3140.000,4977.000,0.399,0.106,0.212,0.886,3.081,7.702
1666.558,6,6,1.548,4.818,-4.493,4.394,13.426,-1.057,3.323,9.199,-0.598,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.141,42.995,42.597,-4.257,-0.172,7.355,6.472,-0.023,0.017,0.147,43.000,-3113.000,4862.000,0.397,0.105,0.224,0.884,3.106,7.766
1666.759,6,6,1.555,4.797,-4.486,4.438,13.382,-1.047,3.297,9.266,-0.787,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.135,42.994,42.646,-4.208,-0.158,7.477,6.436,0.051,0.036,-0.068,5.000,-3148.000,4877.000,0.401,0.111,0.219,0.882,3.094,7.734
1666.960,6,6,1.562,4.775,-4.470,4.445,13.350,-1.032,3.135,9.318,-0.790,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.132,42.992,42.671,-4.182,-0.180,7.434,6.479,0.062,0.000,-0.092,-135.000,-3146.000,4850.000,0.403,0.112,0.213,0.883,3.168,7.919
1667.161,6,6,1.570,4.753,-4.448,4.497,13.280,-1.007,3.379,9.109,-0.748,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.129,42.994,42.694,-4.160,-0.144,7.384,6.357,-0.009,0.094,0.107,-135.000,-3108.000,4918.000,0.401,0.114,0.227,0.880,3.161,7.903
1667.362,6,6,1.582,4.731,-4.462,4.576,13.253,-1.027,3.549,9.290,-0.829,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.137,42.987,42.635,-4.219,-0.144,7.607,6.457,0.000,0.053,0.013,-133.000,-3112.000,4805.000,0.402,0.116,0.231,0.878,3.155,7.887
1667.563,6,6,1.600,4.711,-4.450,4.658,13.204,-0.997,3.594,9.150,-0.681,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.131,42.996,42.678,-4.176,-0.151,7.449,6.450,0.000,0.019,0.081,-156.000,-3118.000,4828.000,0.401,0.116,0.238,0.877,3.116,7.790
1667.764,6,6,1.620,4.691,-4.446,4.712,13.151,-0.988,3.505,9.092,-0.738,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.133,42.999,42.666,-4.188,-0.180,7.377,6.407,0.087,-0.028,0.006,-93.000,-3142.000,4908.000,0.404,0.116,0.236,0.876,3.077,7.694
1667.965,6,6,1.640,4.673,-4.460,4.772,13.121,-0.980,3.571,9.178,-0.668,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.137,42.995,42.629,-4.225,-0.194,7.463,6.457,-0.036,0.015,0.036,-107.000,-3098.000,4884.000,0.399,0.117,0.239,0.877,3.168,7.919
1668.166,6,6,1.663,4.657,-4.465,4.862,13.091,-0.947,3.765,9.143,-0.562,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.137,42.995,42.629,-4.225,-0.151,7.470,6.500,-0.002,0.045,0.098,-137.000,-3117.000,4914.000,0.398,0.119,0.249,0.875,3.177,7.944
1668.367,6,6,1.685,4.643,-4.451,4.907,13.063,-0.911,3.587,9.126,-0.595,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.134,42.988,42.659,-4.195,-0.194,7.413,6.443,0.011,-0.019,-0.053,-130.000,-3097.000,4812.000,0.398,0.120,0.243,0.877,3.155,7.887
1668.568,6,6,1.707,4.632,-4.446,4.980,13.052,-0.883,3.770,9.191,-0.571,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.136,42.987,42.643,-4.211,-0.144,7.520,6.515,-0.002,0.032,0.043,1.000,-3137.000,4877.000,0.397,0.121,0.248,0.875,3.119,7.798
1668.769,6,6,1.732,4.623,-4.430,5.064,13.030,-0.821,3.875,9.118,-0.408,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.133,42.985,42.661,-4.193,-0.165,7.492,6.493,-0.085,0.124,0.058,-105.000,-3129.000,4876.000,0.391,0.127,0.259,0.874,3.123,7.806
1668.970,6,6,1.757,4.612,-4.422,5.137,12.986,-0.724,3.867,8.986,-0.150,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.136,42.991,42.640,-4.214,-0.151,7.348,6.457,-0.181,0.053,0.013,-188.000,-3117.000,4871.000,0.383,0.127,0.265,0.876,3.110,7.774
1669.171,6,6,1.783,4.602,-4.405,5.221,12.961,-0.702,3.980,9.061,-0.505,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.134,42.986,42.653,-4.201,-0.165,7.564,6.400,-0.036,-0.070,0.019,-143.000,-3175.000,4917.000,0.391,0.124,0.262,0.873,3.148,7.871
1669.372,6,6,1.807,4.591,-4.383,5.252,12.931,-0.668,3.762,9.016,-0.447,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.132,42.979,42.674,-4.180,-0.158,7.406,6.386,-0.036,0.013,-0.100,-145.000,-3090.000,4840.000,0.392,0.127,0.255,0.875,3.068,7.669
1669.573,6,6,1.826,4.581,-4.395,5.266,12.911,-0.684,3.711,9.041,-0.555,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.139,42.978,42.617,-4.237,-0.079,7.413,6.393,0.034,-0.043,-0.111,-171.000,-3099.000,4826.000,0.397,0.123,0.245,0.876,3.106,7.766
1669.774,6,6,1.839,4.573,-4.388,5.284,12.900,-0.717,3.759,9.074,-0.733,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.134,42.985,42.653,-4.201,-0.115,7.492,6.393,0.096,0.034,-0.009,-28.000,-3114.000,4804.000,0.403,0.125,0.247,0.873,3.116,7.790
1669.975,6,6,1.851,4.566,-4.376,5.316,12.886,-0.693,3.857,9.044,-0.470,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.132,42.970,42.673,-4.181,-0.136,7.434,6.450,-0.070,0.107,0.055,-10.000,-3165.000,4883.000,0.395,0.128,0.258,0.872,3.126,7.815
1670.176,6,6,1.864,4.559,-4.379,5.372,12.851,-0.683,3.997,8.925,-0.475,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.135,42.980,42.649,-4.205,-0.101,7.427,6.378,-0.053,-0.011,0.068,-170.000,-3107.000,4864.000,0.395,0.124,0.263,0.871,3.177,7.944
1670.377,6,6,1.880,4.551,-4.356,5.433,12.842,-0.640,4.056,9.036,-0.388,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.129,42.981,42.696,-4.157,-0.165,7.463,6.522,0.017,0.043,0.075,14.000,-3180.000,4870.000,0.394,0.128,0.270,0.869,3.152,7.879
1670.578,6,6,1.898,4.545,-4.345,5.495,12.829,-0.617,4.097,9.008,-0.413,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.131,42.987,42.684,-4.170,-0.144,7.485,6.486,-0.015,-0.021,0.028,-165.000,-3099.000,4860.000,0.394,0.128,0.270,0.869,3.168,7.919
1670.779,6,6,1.916,4.539,-4.359,5.527,12.813,-0.586,3.981,8.977,-0.258,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.137,42.971,42.632,-4.222,-0.108,7.377,6.486,-0.049,0.030,-0.070,-139.000,-3095.000,4811.000,0.390,0.129,0.267,0.872,3.155,7.887
1670.980,6,6,1.930,4.534,-4.366,5.537,12.805,-0.592,3.902,9.011,-0.457,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.137,42.975,42.629,-4.225,-0.187,7.434,6.429,0.053,0.017,-0.038,-158.000,-3145.000,4846.000,0.394,0.133,0.264,0.870,3.168,7.919
1671.181,6,6,1.942,4.529,-4.346,5.584,12.794,-0.574,4.109,8.983,-0.438,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.131,42.977,42.683,-4.171,-0.122,7.506,6.436,-0.011,0.070,0.034,9.000,-3153.000,4876.000,0.394,0.134,0.272,0.868,3.168,7.919
1671.382,6,6,1.956,4.525,-4.338,5.634,12.790,-0.556,4.153,9.013,-0.379,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.132,42.982,42.671,-4.182,-0.151,7.549,6.450,-0.058,0.100,-0.017,15.000,-3166.000,4926.000,0.391,0.139,0.276,0.867,3.181,7.952
1671.583,6,6,1.971,4.523,-4.358,5.675,12.804,-0.570,4.140,9.097,-0.424,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.139,42.974,42.613,-4.241,-0.165,7.571,6.536,0.030,-0.040,-0.015,-47.000,-3099.000,4881.000,0.394,0.136,0.274,0.867,3.126,7.815
1671.784,6,6,1.986,4.522,-4.373,5.716,12.781,-0.558,4.167,8.907,-0.322,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.140,42.973,42.606,-4.248,-0.180,7.434,6.443,-0.043,0.028,0.077,14.000,-3142.000,4940.000,0.391,0.136,0.281,0.866,3.097,7.742
1671.985,6,6,1.999,4.519,-4.356,5.736,12.786,-0.544,4.090,9.047,-0.419,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.134,42.975,42.660,-4.194,-0.129,7.528,6.486,0.040,0.000,-0.136,-167.000,-3108.000,4923.000,0.394,0.137,0.271,0.867,3.168,7.919
1672.186,6,6,2.010,4.518,-4.318,5.753,12.785,-0.485,4.094,9.013,-0.255,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.127,42.976,42.717,-4.137,-0.194,7.449,6.522,-0.043,0.060,0.045,2.000,-3109.000,4812.000,0.390,0.138,0.278,0.867,3.126,7.815
