t,r_x,r_y,r_z,a_x,a_y,a_z
968.806,-0.13,0.03,0.37,0.02,0.02,0.01
968.906,-0.13,0.02,0.23,0.02,0.02,0
969.006,-0.12,0.02,0.1,0.01,0.01,0.01
969.106,-0.11,0.01,0.09,0.02,0.02,0.01
969.206,-0.11,0.01,0.46,-0.12,-0.12,0.01
969.306,-0.11,0.03,0.67,-0.12,-0.12,0.01
969.406,-0.1,0.03,0.49,0.17,0.17,-0.01
969.506,-0.08,0.03,0.25,-0.02,-0.02,-0.01
969.606,-0.09,0.02,0.22,-0.12,-0.12,-0.02
969.706,-0.1,0.04,0.29,-0.02,-0.02,-0.01
969.806,-0.09,0.04,0.39,-0.04,-0.04,-0.02
969.906,-0.1,0.05,0.16,-0.08,-0.08,-0.01
970.006,-0.09,0.05,-0.02,0.04,0.04,0
970.106,-0.08,0.05,-0.17,-0.02,-0.02,-0.01
970.206,-0.08,0.07,0.07,0.1,0.1,-0.02
970.306,-0.08,0.07,0.35,0.14,0.14,0.01
970.406,-0.08,0.07,0.12,-0.06,-0.06,-0.03
970.506,-0.08,0.07,-0.21,-0.09,-0.09,0.02
970.606,-0.09,0.07,-0.3,0.09,0.09,-0.01
970.706,-0.08,0.07,-0.16,-0.18,-0.18,0.02
970.806,-0.07,0.07,-0.01,0.11,0.11,0
970.906,-0.06,0.07,-0.26,0.22,0.22,0.01
971.006,-0.04,0.07,-0.26,-0.07,-0.07,0
971.106,-0.04,0.07,-0.25,-0.01,-0.01,-0.03
971.206,-0.06,0.07,-0.03,0.1,0.1,0
971.306,-0.04,0.05,0.18,-0.2,-0.2,0
971.406,-0.02,0.04,-0.06,0.13,0.13,0.02
971.506,-0.01,0.03,-0.19,0.04,0.04,0.03
971.606,0,0.01,-0.13,-0.02,-0.02,0
971.706,0.01,0.02,0.15,0.01,0.01,0
971.806,0.03,0.01,0.22,0,0,0.01
971.906,0.03,0,-0.04,-0.09,-0.09,-0.02
972.006,0.01,0.02,-0.11,0.07,0.07,0.01
972.106,0.01,0,-0.22,0.03,0.03,0.02
972.206,0.02,-0.01,-0.03,-0.03,-0.03,0.02
972.306,0.03,-0.01,0.24,0.09,0.09,0
972.406,0.04,0,0.11,-0.05,-0.05,0.01
972.506,0.04,0,0.08,-0.14,-0.14,0.01
972.606,0.03,0.01,0.1,0.11,0.11,0
972.706,0.03,0,0.2,-0.04,-0.04,0
972.806,0.03,0,0.35,0.04,0.04,0.01
972.906,0.02,-0.01,0.19,0.05,0.05,0.01
973.006,0.03,-0.01,-0.02,-0.1,-0.1,0
973.106,0.03,-0.02,0.03,-0.08,-0.08,-0.01
973.206,0.03,-0.03,0.27,0.02,0.02,0.01
973.306,0.02,-0.01,0.45,0.04,0.04,0
973.406,0.02,-0.01,0.07,0.07,0.07,-0.01
973.506,0.03,-0.03,-0.08,-0.01,-0.01,-0.02
973.606,0.01,-0.01,-0.23,-0.12,-0.12,0
973.706,0.01,-0.01,0.02,0,0,0
973.806,0.01,0.01,0.14,0,0,-0.01
973.906,0.01,0.01,-0.05,0.02,0.02,-0.02
974.006,0.01,0.02,-0.2,0.03,0.03,-0.01
974.106,0,0.01,-0.15,0.03,0.03,0
974.206,0,0.02,-0.09,-0.06,-0.06,-0.02
974.306,0,0.05,0.35,-0.01,-0.01,-0.02
974.406,-0.01,0.07,0.65,-0.06,-0.06,-0.01
974.506,-0.01,0.05,0.35,0,0,-0.02
974.606,-0.03,0.06,0.01,0.06,0.06,-0.02
974.706,-0.02,0.06,0.15,0.05,0.05,-0.01
974.806,-0.02,0.07,0.2,-0.05,-0.05,0
974.906,-0.02,0.06,0,-0.03,-0.03,0.01
975.006,-0.02,0.04,-0.2,-0.05,-0.05,0.01
975.106,-0.03,0.06,-0.32,0.04,0.04,-0.01
975.206,-0.03,0.07,-0.07,0.02,0.02,0.02
975.306,-0.02,0.07,-0.03,0.05,0.05,0.02
975.406,-0.02,0.06,-0.26,0.01,0.01,0.01
975.506,-0.01,0.04,-0.59,-0.03,-0.03,0.01
975.606,-0.02,0.05,-0.58,-0.03,-0.03,0.01
975.706,-0.02,0.05,-0.31,0.05,0.05,-0.01
975.806,-0.02,0.05,-0.22,-0.08,-0.08,-0.02
975.906,-0.03,0.06,-0.27,0.11,0.11,0.01
976.006,-0.03,0.07,-0.21,0.02,0.02,0.01
976.106,-0.02,0.07,-0.23,-0.07,-0.07,0
976.206,-0.01,0.05,-0.01,0.06,0.06,-0.01
976.306,-0.02,0.06,0.09,-0.02,-0.02,0
976.406,-0.02,0.07,-0.05,-0.06,-0.06,0.01
976.506,-0.02,0.07,-0.06,0.02,0.02,-0.02
976.606,-0.02,0.07,-0.02,-0.05,-0.05,0
976.706,-0.02,0.07,0.21,-0.01,-0.01,-0.01
976.806,-0.02,0.07,0.42,0.03,0.03,-0.01
976.906,-0.02,0.06,0.25,-0.06,-0.06,-0.01
977.006,-0.01,0.04,0.24,-0.03,-0.03,-0.02
977.106,-0.01,0.04,0.02,0.04,0.04,-0.02
977.206,-0.03,0.06,0.22,0.01,0.01,-0.01
977.306,-0.06,0.08,0.32,-0.01,-0.01,0
977.406,-0.04,0.06,0.33,-0.04,-0.04,0
977.506,-0.04,0.05,0.23,-0.08,-0.08,0.01
977.606,-0.04,0.06,0.23,0.04,0.04,0
977.706,-0.04,0.06,0.48,0.12,0.12,0
977.806,-0.07,0.07,0.58,-0.03,-0.03,0.02
977.906,-0.04,0.07,0.29,-0.03,-0.03,0.01
978.006,-0.06,0.07,0.23,0.02,0.02,-0.02
978.106,-0.07,0.08,0.1,-0.06,-0.06,0
978.206,-0.07,0.09,0.14,0.07,0.07,0
978.306,-0.07,0.09,0.33,0.02,0.02,0
978.406,-0.07,0.09,0.12,0,0,-0.01
978.506,-0.06,0.07,-0.12,0.06,0.06,0.01
978.606,-0.06,0.09,-0.18,-0.07,-0.07,0.01
978.706,-0.07,0.1,-0.13,-0.03,-0.03,-0.02
978.806,-0.07,0.09,-0.12,0.08,0.08,0.01
978.906,-0.07,0.08,-0.33,-0.04,-0.04,0
979.006,-0.08,0.09,-0.36,0.02,0.02,-0.01
979.106,-0.07,0.1,-0.51,0.01,0.01,0.01
979.206,-0.07,0.1,-0.19,-0.05,-0.05,-0.01
979.306,-0.08,0.1,0.02,-0.04,-0.04,0.01
979.406,-0.08,0.09,-0.21,0,0,-0.01
979.506,-0.09,0.1,-0.26,-0.06,-0.06,-0.01
979.606,-0.09,0.11,-0.23,0.03,0.03,0.01
979.706,-0.09,0.11,0.12,0.07,0.07,-0.02
979.806,-0.09,0.11,0.22,-0.1,-0.1,-0.01
979.906,-0.1,0.11,0.16,-0.03,-0.03,0.01
980.006,-0.09,0.11,0.11,0,0,0
980.106,-0.09,0.11,0.09,-0.02,-0.02,0
980.206,-0.1,0.12,0.46,0.04,0.04,-0.02
980.306,-0.1,0.13,0.53,0,0,0
980.406,-0.1,0.13,0.21,-0.05,-0.05,-0.01
980.506,-0.1,0.14,0.08,-0.04,-0.04,-0.01
980.606,-0.09,0.13,-0.05,0,0,0.01
980.706,-0.09,0.12,0.14,0.05,0.05,-0.02
980.806,-0.1,0.12,0.21,0.03,0.03,-0.01
980.906,-0.09,0.13,0.05,0.03,0.03,0.01
981.006,-0.08,0.14,-0.1,-0.03,-0.03,0
981.106,-0.08,0.14,-0.27,-0.01,-0.01,-0.01
981.206,-0.09,0.15,0.03,-0.01,-0.01,0.02
981.306,-0.09,0.14,0.11,-0.01,-0.01,0.01
981.406,-0.09,0.13,-0.12,0.06,0.06,0
981.506,-0.09,0.13,-0.19,0.03,0.03,0.01
981.606,-0.09,0.14,-0.33,-0.04,-0.04,0.01
981.706,-0.09,0.13,-0.15,0.01,0.01,0.02
981.806,-0.09,0.13,-0.12,-0.06,-0.06,0.01
981.906,-0.09,0.13,-0.14,-0.03,-0.03,0.01
982.006,-0.1,0.12,-0.21,0.04,0.04,0.01
982.106,-0.09,0.11,-0.18,0.03,0.03,-0.01
982.206,-0.09,0.11,0.12,-0.01,-0.01,0.01
982.306,-0.09,0.1,0.21,0.03,0.03,0.01
982.406,-0.08,0.09,0.01,-0.02,-0.02,0.02
982.506,-0.06,0.09,-0.04,-0.05,-0.05,0.01
982.606,-0.07,0.1,-0.25,-0.02,-0.02,-0.01
982.706,-0.08,0.08,0.03,0.03,0.03,0
982.806,-0.08,0.1,0.15,-0.04,-0.04,0
982.906,-0.08,0.1,0,0,0,0.01
983.006,-0.07,0.1,-0.13,0.02,0.02,0.02
983.106,-0.07,0.09,-0.12,-0.03,-0.03,0
983.206,-0.1,0.11,0.1,0.02,0.02,0.01
983.306,-0.09,0.1,0.25,0.01,0.01,0.01
983.406,-0.08,0.1,0.11,0.02,0.02,0.03
983.506,-0.09,0.1,0.08,-0.02,-0.02,0.01
983.606,-0.11,0.1,-0.04,0.02,0.02,0.01
983.706,-0.1,0.09,0.12,-0.03,-0.03,0.02
983.806,-0.1,0.11,0.28,-0.03,-0.03,-0.01
983.906,-0.09,0.09,-0.03,-0.02,-0.02,-0.01
984.006,-0.08,0.07,-0.01,0.02,0.02,-0.01
984.106,-0.08,0.07,-0.04,0.02,0.02,-0.02
984.206,-0.08,0.09,0.16,0.01,0.01,0
984.306,-0.07,0.08,0.27,-0.05,-0.05,-0.01
984.406,-0.09,0.09,0.14,-0.03,-0.03,0.02
984.506,-0.1,0.07,0.01,0.04,0.04,-0.01
984.606,-0.1,0.07,-0.02,0.02,0.02,-0.03
984.706,-0.1,0.07,0.15,0.01,0.01,-0.04
984.806,-0.1,0.07,0.09,0.02,0.02,0
984.906,-0.11,0.06,-0.08,0.01,0.01,0
985.006,-0.13,0.07,-0.17,-0.05,-0.05,0.01
985.106,-0.14,0.08,-0.35,0.01,0.01,0.01
985.206,-0.16,0.08,-0.1,-0.01,-0.01,0.01
985.306,-0.14,0.07,-0.02,0.06,0.06,0.01
985.406,-0.14,0.07,-0.2,-0.01,-0.01,-0.01
985.506,-0.13,0.07,-0.25,-0.1,-0.1,0.01
985.606,-0.13,0.08,-0.34,-0.01,-0.01,-0.01
985.706,-0.13,0.08,-0.15,0.01,0.01,0
985.806,-0.13,0.08,0.03,0.03,0.03,0.01
985.906,-0.14,0.09,-0.22,0,0,0.02
986.006,-0.14,0.1,-0.27,0.02,0.02,0.01
986.106,-0.11,0.09,-0.26,-0.05,-0.05,-0.01
986.206,-0.1,0.08,-0.04,0.01,0.01,0
986.306,-0.11,0.09,0.03,-0.06,-0.06,-0.01
986.406,-0.13,0.1,-0.11,0.02,0.02,0.02
986.506,-0.12,0.11,-0.2,0,0,0
986.606,-0.12,0.1,-0.18,-0.02,-0.02,0.01
986.706,-0.13,0.1,0.14,-0.05,-0.05,-0.04
986.806,-0.14,0.14,0.24,0.02,0.02,-0.01
986.906,-0.14,0.13,-0.02,0.05,0.05,0
987.006,-0.14,0.13,-0.21,0.05,0.05,-0.01
987.106,-0.13,0.12,-0.24,0.03,0.03,0
987.206,-0.12,0.1,-0.02,0.03,0.03,-0.02
987.306,-0.13,0.12,0.14,0.06,0.06,0.01
987.406,-0.14,0.13,-0.09,0.03,0.03,-0.03
987.506,-0.14,0.13,-0.17,-0.04,-0.04,0.01
987.606,-0.14,0.13,-0.1,-0.07,-0.07,0
987.706,-0.11,0.1,0.2,0.05,0.05,-0.03
987.806,-0.11,0.09,0.21,0.08,0.08,-0.01
987.906,-0.11,0.09,0.01,0.02,0.02,0
988.006,-0.11,0.08,-0.14,-0.02,-0.02,0.02
988.106,-0.09,0.07,-0.2,-0.07,-0.07,-0.05
988.206,-0.08,0.07,-0.05,0.01,0.01,-0.01
988.306,-0.08,0.07,0.13,0.01,0.01,0
988.406,-0.08,0.07,-0.09,0.05,0.05,-0.01
988.506,-0.08,0.05,-0.12,-0.04,-0.04,0
988.606,-0.08,0.04,-0.25,-0.04,-0.04,0.01
988.706,-0.07,0.04,0.15,-0.05,-0.05,0.01
988.806,-0.1,0.07,0.12,-0.07,-0.07,-0.01
988.906,-0.11,0.07,0.04,0.15,0.15,0
989.006,-0.1,0.05,-0.03,0.04,0.04,0.02
989.106,-0.09,0.06,-0.24,-0.08,-0.08,0.02
989.206,-0.08,0.06,0.09,-0.1,-0.1,0
989.306,-0.08,0.05,0.12,0.1,0.1,-0.01
989.406,-0.09,0.05,0.12,0,0,0
989.506,-0.08,0.05,0.01,-0.09,-0.09,0.02
989.606,-0.07,0.05,0,0.12,0.12,0.01
989.706,-0.06,0.05,0.29,0.04,0.04,0.01
989.806,-0.06,0.04,0.63,-0.01,-0.01,-0.01
989.906,-0.04,0.01,0.85,0,0,-0.01
990.006,-0.03,0,1.07,-0.11,-0.11,0
990.106,-0.03,0.01,0.86,0.02,0.02,0.01
990.206,-0.03,0.02,0.69,0.08,0.08,-0.01
990.306,-0.03,0.01,0.54,-0.03,-0.03,0
990.406,-0.03,0,0.25,0.05,0.05,0.02
990.506,-0.02,-0.01,-0.03,0.01,0.01,-0.01
990.606,-0.02,-0.01,-0.16,-0.12,-0.12,0.02
990.706,-0.03,-0.01,0.04,0.03,0.03,-0.01
990.806,-0.03,-0.01,-0.08,0.08,0.08,0.01
990.906,-0.02,-0.04,-0.35,-0.06,-0.06,-0.01
991.006,0,-0.03,-0.64,0.08,0.08,0.01
991.106,-0.01,-0.04,-0.86,0.01,0.01,0.02
991.206,-0.02,-0.03,-0.64,-0.16,-0.16,0.02
991.306,0,-0.07,-0.63,0.05,0.05,-0.02
991.406,0,-0.07,-0.93,0.04,0.04,0.02
991.506,0,-0.07,-0.83,-0.05,-0.05,0.02
991.606,0.01,-0.06,-0.98,0.03,0.03,0.02
991.706,-0.01,-0.05,-0.88,0.06,0.06,0
991.806,-0.01,-0.05,-0.68,-0.07,-0.07,-0.01
991.906,0,-0.06,-0.69,0.03,0.03,0.01
992.006,0,-0.05,-0.65,-0.01,-0.01,-0.01
992.106,-0.01,-0.05,-0.56,0,0,0.02
992.206,0.01,-0.03,-0.23,0.12,0.12,-0.02
992.306,0.02,-0.04,-0.06,0.05,0.05,-0.02
992.406,0.01,-0.04,-0.22,-0.08,-0.08,-0.02
992.506,-0.01,-0.03,-0.25,0,0,0
992.606,0,-0.03,-0.25,0.01,0.01,0
992.706,0,-0.04,0,0.03,0.03,-0.02
992.806,0.03,-0.06,0.13,0.17,0.17,-0.01
992.906,0.03,-0.07,-0.03,0,0,0
993.006,0.01,-0.06,-0.07,-0.17,-0.17,-0.03
993.106,0.01,-0.07,-0.09,0.08,0.08,-0.01
993.206,0.02,-0.07,0.18,0.03,0.03,0
993.306,0.02,-0.07,0.2,0.06,0.06,-0.01
993.406,0.02,-0.07,-0.03,0.11,0.11,0.01
993.506,0.02,-0.07,-0.22,-0.02,-0.02,0
993.606,0.03,-0.07,-0.2,-0.08,-0.08,-0.01
993.706,0.02,-0.07,-0.07,-0.02,-0.02,0.01
993.806,0.03,-0.08,0.02,0,0,0
993.906,0.01,-0.07,-0.14,0.06,0.06,0.02
994.006,0.02,-0.07,-0.23,0.02,0.02,0.01
994.106,0.04,-0.08,-0.27,-0.06,-0.06,-0.01
994.206,0.04,-0.07,-0.04,-0.03,-0.03,-0.01
994.306,0.02,-0.07,0.09,0.03,0.03,0
994.406,0.01,-0.06,-0.06,-0.02,-0.02,-0.02
994.506,0.01,-0.07,-0.09,-0.01,-0.01,-0.02
994.606,0.01,-0.07,0.03,0.1,0.1,-0.03
994.706,0.01,-0.06,0.41,0.1,0.1,0.01
994.806,0,-0.05,0.64,-0.04,-0.04,0.01
994.906,-0.01,-0.03,0.45,-0.06,-0.06,0.01
995.006,0.01,-0.05,0.25,-0.15,-0.15,0
995.106,0.01,-0.07,0.23,-0.05,-0.05,-0.01
995.206,0,-0.05,0.4,0.22,0.22,0.02
995.306,0.01,-0.05,0.43,0.12,0.12,-0.02
995.406,0.03,-0.05,0.17,-0.07,-0.07,-0.02
995.506,0.03,-0.07,0.24,-0.02,-0.02,0
995.606,0.03,-0.07,0.14,-0.06,-0.06,-0.01
995.706,0.03,-0.06,0.31,-0.1,-0.1,0
995.806,0.03,-0.07,0.14,0.06,0.06,-0.01
995.906,0.04,-0.08,-0.05,0.07,0.07,0.02
996.006,0.06,-0.1,-0.11,0.02,0.02,0.02
996.106,0.04,-0.08,-0.13,0.02,0.02,0
996.206,0.03,-0.07,0.05,-0.06,-0.06,-0.02
996.306,0.03,-0.07,0.28,-0.07,-0.07,-0.02
996.406,0.03,-0.08,0.16,0.03,0.03,-0.01
996.506,0.02,-0.09,0.14,0.03,0.03,0.02
996.606,0.01,-0.07,0.18,0.06,0.06,0
996.706,0,-0.06,0.5,0.06,0.06,0
996.806,-0.01,-0.07,0.47,-0.09,-0.09,-0.02
996.906,-0.01,-0.07,0.35,-0.12,-0.12,-0.02
997.006,-0.01,-0.06,0.3,0,0,-0.01
997.106,-0.03,-0.04,0.24,0.04,0.04,0
997.206,-0.04,-0.04,0.66,0.12,0.12,0.01
997.306,-0.04,-0.04,0.69,0.11,0.11,-0.01
997.406,-0.04,-0.05,0.54,-0.09,-0.09,0
997.506,-0.06,-0.04,0.42,-0.09,-0.09,-0.01
997.606,-0.06,-0.04,0.3,0.04,0.04,-0.03
997.706,-0.06,-0.04,0.5,0.07,0.07,0
997.806,-0.07,-0.05,0.38,0.06,0.06,-0.01
997.906,-0.06,-0.05,0.18,0.05,0.05,0.02
998.006,-0.06,-0.05,-0.01,-0.03,-0.03,0
998.106,-0.04,-0.06,-0.16,-0.08,-0.08,0.01
998.206,-0.06,-0.07,0.09,-0.02,-0.02,0.01
998.306,-0.06,-0.08,0.13,0.07,0.07,-0.02
998.406,-0.06,-0.09,-0.13,0.06,0.06,0.02
998.506,-0.04,-0.09,-0.41,0.07,0.07,0.01
998.606,-0.07,-0.07,-0.51,0,0,0
998.706,-0.08,-0.08,-0.17,-0.14,-0.14,0
998.806,-0.08,-0.08,-0.08,-0.08,-0.08,0
998.906,-0.04,-0.1,-0.19,-0.04,-0.04,0.01
999.006,-0.03,-0.09,-0.48,0.04,0.04,0.01
999.106,-0.04,-0.1,-0.61,0.1,0.1,0.03
999.206,-0.02,-0.13,-0.42,0.01,0.01,0.01
999.306,-0.06,-0.1,-0.33,-0.08,-0.08,0
999.406,-0.03,-0.1,-0.51,-0.05,-0.05,-0.01
999.506,-0.02,-0.1,-0.49,-0.07,-0.07,0.01
999.606,-0.01,-0.1,-0.61,-0.01,-0.01,0.01
999.706,-0.02,-0.11,-0.27,0.08,0.08,-0.01
999.806,0.01,-0.15,-0.05,0.08,0.08,0.01
999.906,0.02,-0.14,-0.38,0.01,0.01,-0.01
1000.006,-0.01,-0.11,-0.4,-0.05,-0.05,0.01
1000.106,-0.01,-0.14,-0.49,-0.12,-0.12,0.01
1000.206,0,-0.15,-0.12,0.06,0.06,-0.01
1000.306,-0.02,-0.11,0.11,0.14,0.14,0.01
1000.406,0.01,-0.14,0.04,0.03,0.03,0.01
1000.506,0.01,-0.15,-0.07,0,0,0
1000.606,0.01,-0.14,-0.05,-0.02,-0.02,0
1000.706,0.02,-0.16,0.39,-0.1,-0.1,0.01
1000.806,0.02,-0.17,0.68,-0.12,-0.12,0
1000.906,0.02,-0.17,0.57,0.16,0.16,0
1001.006,0.04,-0.17,0.44,0.08,0.08,0.01
1001.106,0.04,-0.17,0.22,-0.05,-0.05,0
1001.206,0.06,-0.17,0.32,-0.03,-0.03,0.01
1001.306,0.06,-0.17,0.4,-0.16,-0.16,0
1001.406,0.06,-0.19,0.09,-0.04,-0.04,-0.01
1001.506,0.07,-0.19,-0.06,0.07,0.07,-0.01
1001.606,0.06,-0.17,-0.12,0.02,0.02,0
1001.706,0.04,-0.17,0.08,0.06,0.06,0.01
1001.806,0.03,-0.16,0.11,0.06,0.06,0.02
1001.906,0.03,-0.14,-0.23,-0.14,-0.14,-0.02
1002.006,0.03,-0.13,-0.51,-0.05,-0.05,-0.01
1002.106,0.02,-0.15,-0.61,0.02,0.02,0.02
1002.206,0.01,-0.15,-0.49,-0.01,-0.01,0
1002.306,0,-0.13,-0.37,0.15,0.15,-0.02
1002.406,0,-0.13,-0.53,0.14,0.14,0.04
1002.506,0.01,-0.14,-0.65,-0.1,-0.1,0
1002.606,0.01,-0.15,-0.67,-0.03,-0.03,-0.02
1002.706,0,-0.16,-0.48,0.02,0.02,-0.01
1002.806,0,-0.15,-0.18,0,0,0.01
1002.906,0,-0.14,-0.27,0.18,0.18,0
1003.006,0,-0.14,-0.45,0.04,0.04,-0.01
1003.106,-0.01,-0.15,-0.28,-0.14,-0.14,0.01
1003.206,-0.01,-0.15,0.03,-0.01,-0.01,0.01
1003.306,0,-0.15,0.18,-0.01,-0.01,0
1003.406,0.01,-0.16,0,-0.04,-0.04,0.01
1003.506,0.01,-0.16,0.05,0.15,0.15,-0.01
1003.606,0.01,-0.14,-0.1,0.01,0.01,0
1003.706,0.01,-0.13,0.11,-0.08,-0.08,0.01
1003.806,0.03,-0.15,0.09,0.06,0.06,-0.02
1003.906,0.04,-0.15,-0.11,-0.14,-0.14,0
1004.006,0.04,-0.14,-0.18,-0.03,-0.03,-0.02
1004.106,0.04,-0.15,-0.21,0.09,0.09,0
1004.206,0.06,-0.15,-0.03,0.04,0.04,-0.01
1004.306,0.04,-0.13,0.05,0.04,0.04,-0.01
1004.406,0.04,-0.14,-0.19,0.02,0.02,0
1004.506,0.06,-0.15,-0.35,-0.2,-0.2,-0.01
1004.606,0.04,-0.13,-0.49,-0.01,-0.01,0.01
1004.706,0.04,-0.16,-0.19,0.1,0.1,0.02
1004.806,0.03,-0.15,0.03,-0.02,-0.02,0.01
1004.906,0.03,-0.14,-0.06,0.07,0.07,0
1005.006,0.04,-0.17,-0.11,0.05,0.05,0
1005.106,0.04,-0.19,-0.15,-0.15,-0.15,0
1005.206,0.04,-0.19,0.03,0.09,0.09,-0.01
1005.306,0.03,-0.19,0.14,0.13,0.13,0
1005.406,0.06,-0.21,-0.01,-0.02,-0.02,0.01
1005.506,0.07,-0.21,-0.07,0.08,0.08,0.01
1005.606,0.06,-0.21,0.1,-0.03,-0.03,0.02
1005.706,0.07,-0.24,0.31,-0.12,-0.12,0.01
1005.806,0.08,-0.23,0.31,0.07,0.07,0.01
1005.906,0.07,-0.25,0.01,0.02,0.02,-0.02
1006.006,0.06,-0.24,-0.11,0,0,0.01
1006.106,0.06,-0.24,-0.08,0.13,0.13,0
1006.206,0.06,-0.24,0.15,-0.07,-0.07,0.01
1006.306,0.08,-0.25,0.3,-0.05,-0.05,-0.01
1006.406,0.09,-0.26,0.04,0.07,0.07,0.01
1006.506,0.07,-0.26,-0.16,-0.13,-0.13,0.02
1006.606,0.07,-0.25,-0.34,-0.07,-0.07,0
1006.706,0.08,-0.26,-0.1,0.2,0.2,0
1006.806,0.1,-0.26,0.01,0.01,0.01,-0.01
1006.906,0.08,-0.26,-0.21,-0.16,-0.16,0.02
1007.006,0.08,-0.24,-0.36,-0.06,-0.06,0.01
1007.106,0.07,-0.23,-0.51,-0.08,-0.08,-0.01
1007.206,0.06,-0.21,-0.31,0.1,0.1,0.01
1007.306,0.06,-0.21,-0.19,0.2,0.2,0.01
1007.406,0.03,-0.19,-0.25,-0.05,-0.05,0.01
1007.506,0.02,-0.17,-0.26,-0.03,-0.03,0
1007.606,0.01,-0.14,-0.45,-0.01,-0.01,-0.02
1007.706,0,-0.13,-0.19,-0.16,-0.16,0
1007.806,-0.01,-0.13,-0.11,0.01,0.01,-0.01
1007.906,-0.02,-0.1,-0.16,0.15,0.15,0
1008.006,-0.01,-0.08,-0.23,-0.01,-0.01,-0.01
1008.106,-0.03,-0.07,-0.24,0.04,0.04,-0.01
1008.206,-0.02,-0.07,-0.04,-0.06,-0.06,0
1008.306,-0.03,-0.07,0.12,-0.12,-0.12,0
1008.406,-0.04,-0.08,0.07,-0.02,-0.02,-0.01
1008.506,-0.06,-0.07,-0.02,0.03,0.03,-0.01
1008.606,-0.04,-0.07,-0.17,0.03,0.03,0
1008.706,-0.04,-0.07,0.13,0.11,0.11,0
1008.806,-0.01,-0.12,0.38,-0.05,-0.05,0
1008.906,-0.02,-0.14,0.15,-0.06,-0.06,-0.02
1009.006,-0.02,-0.11,0.03,0,0,-0.02
1009.106,-0.03,-0.09,-0.04,-0.06,-0.06,0
1009.206,-0.02,-0.09,0.15,0.03,0.03,0.02
1009.306,0,-0.13,0.14,0.17,0.17,-0.01
1009.406,0,-0.12,-0.16,-0.01,-0.01,0
1009.506,0.01,-0.12,-0.19,-0.11,-0.11,0.01
1009.606,0.02,-0.12,-0.18,0,0,0.01
1009.706,0.03,-0.12,-0.05,0.05,0.05,-0.01
1009.806,0.01,-0.11,-0.02,0.03,0.03,0
1009.906,0,-0.08,-0.18,0.11,0.11,0.01
1010.006,0.01,-0.06,-0.21,0,0,0
1010.106,0.01,-0.08,-0.33,0.02,0.02,-0.01
1010.206,0.01,-0.09,-0.09,-0.02,-0.02,-0.01
1010.306,-0.02,-0.07,0.09,-0.08,-0.08,-0.01
1010.406,-0.02,-0.05,-0.18,0.03,0.03,0.02
1010.506,-0.02,-0.05,-0.34,0.13,0.13,0.01
1010.606,-0.02,-0.06,-0.35,-0.11,-0.11,0.01
1010.706,-0.02,-0.05,-0.1,-0.02,-0.02,0
1010.806,-0.01,-0.04,0.01,0.04,0.04,-0.01
1010.906,0,-0.06,-0.09,-0.13,-0.13,-0.01
1011.006,-0.02,-0.02,-0.07,-0.03,-0.03,0
1011.106,-0.03,-0.03,0.03,0.14,0.14,0.01
1011.206,-0.03,-0.01,0.41,-0.05,-0.05,0.01
1011.306,-0.02,-0.03,0.55,-0.04,-0.04,-0.01
1011.406,0,-0.07,0.28,-0.1,-0.1,0.01
1011.506,0,-0.07,0.31,-0.09,-0.09,0.01
1011.606,0,-0.07,0.29,0.01,0.01,0
1011.706,0,-0.06,0.48,0.04,0.04,-0.01
1011.806,0,-0.03,0.72,-0.02,-0.02,0
1011.906,0,-0.07,0.59,0.08,0.08,0.01
1012.006,0,-0.07,0.44,-0.08,-0.08,0
1012.106,0.01,-0.07,0.43,-0.15,-0.15,0.01
1012.206,0.03,-0.07,0.55,0.1,0.1,-0.02
1012.306,0.03,-0.07,0.72,0.04,0.04,0.01
1012.406,0.01,-0.06,0.36,-0.02,-0.02,0.03
1012.506,0.02,-0.07,0.11,0.11,0.11,0.02
1012.606,0.02,-0.07,0.05,0.01,0.01,0.01
1012.706,0.02,-0.07,0.3,-0.09,-0.09,-0.01
1012.806,0.03,-0.08,0.3,-0.01,-0.01,-0.01
1012.906,0.03,-0.09,0.16,-0.09,-0.09,0.01
1013.006,0.02,-0.06,-0.03,0.04,0.04,0
1013.106,0.01,-0.03,-0.07,0.1,0.1,0.03
1013.206,0,-0.04,0.28,0.05,0.05,0.02
1013.306,-0.01,-0.05,0.39,0.01,0.01,0
1013.406,-0.01,-0.03,0.05,-0.04,-0.04,0.01
1013.506,-0.01,0,-0.06,-0.19,-0.19,0
1013.606,-0.03,0.02,-0.03,0.09,0.09,0
1013.706,-0.01,0,0.34,0.09,0.09,0
1013.806,-0.01,0.03,0.46,-0.01,-0.01,-0.02
1013.906,-0.04,0.07,0.35,0.03,0.03,0.01
1014.006,-0.07,0.07,0.28,-0.1,-0.1,-0.01
1014.106,-0.08,0.06,0.18,-0.1,-0.1,-0.02
1014.206,-0.07,0.01,0.24,0.07,0.07,-0.01
1014.306,-0.07,0.04,0.12,-0.03,-0.03,-0.01
1014.406,-0.09,0.07,-0.18,0.02,0.02,0.02
1014.506,-0.11,0.07,-0.21,0.14,0.14,0
1014.606,-0.1,0.05,-0.18,-0.07,-0.07,0
1014.706,-0.1,0.06,-0.01,-0.1,-0.1,-0.01
1014.806,-0.13,0.09,0.06,0.06,0.06,-0.01
